homoSapienGeneId	Human_Brain1	Human_Brain2	Human_Brain3	Human_Brain4	Human_Brain5	Human_Brain6	Human_Cerebellum1	Human_Cerebellum2	Chimpanzee_Brain_Male1	Chimpanzee_Brain_Male2	Chimpanzee_Brain_Male3	Chimpanzee_Brain_Male4	Chimpanzee_Brain_Male5	Chimpanzee_Brain_Female	Chimpanzee_Cerebellum_Male	Chimpanzee_Cerebellum_Female	Bonobo_Brain_Female1	Bonobo_Brain_Female2	Bonobo_Brain_Male	Bonobo_Cerebellum_Female	Bonobo_Cerebellum_Male	Gorilla_Brain_Female	Gorilla_Brain_Male	Gorilla_Cerebellum_Female	Gorilla_Cerebellum_Male	Orangutan_Brain_Male	Orangutan_Brain_Female	Orangutan_Cerebellum_Female	Macaque_Brain_Female	Macaque_Brain_Male1	Macaque_Brain_Male2	Macaque_Cerebellum_Female	Macaque_Cerebellum_Male	Mouse_Brain_Female	Mouse_Brain_Male1	Mouse_Brain_Male2	Mouse_Cerebellum_Female	Mouse_Cerebellum_Male1	Mouse_Cerebellum_Male2	Opossum_Brain_Female	Opossum_Brain_Male	Opossum_Cerebellum_Female	Opossum_Cerebellum_Male	Platypus_Brain_Female	Platypus_Brain_Male	Platypus_Cerebellum_Female	Platypus_Cerebellum_Male	Chicken_Brain_Female	Chicken_Brain_Male	Chicken_Cerebellum_Female	Chicken_Cerebellum_Male
ENSG00000120162	41921	22762	27787	24806	55760	3191	19970	29524	2422	3955	6246	3881	6399	5506	3490	15648	2655	6317	14890	3416	9240	16310	9198	7641	8945	456	2384	3075	1423	0	3898	1238	3058	6826	20043	2959	26043	7437	13795	755	194	1362	508	759	76	228	380	2799	1666	2165	4106
ENSG00000113716	44019	34208	48129	36242	32020	10824	58217	118189	33309	24482	25415	39257	36302	21985	38151	62316	61491	41367	68996	57706	69697	50276	41592	54397	37022	26481	44752	41961	36208	0	53244	43729	41474	66299	161513	37993	57357	31037	48893	45619	11935	30424	33347	91087	90770	92265	85030	26503	15210	31041	32404
ENSG00000147041	5753	5534	11448	1511	227	607	76	151	3942	3251	2373	8764	5289	3928	152	227	5580	5679	26343	9	303	11654	3035	152	379	2487	5095	76	1676	0	2519	0	73	2723	5825	817	1317	274	378	6776	576	10255	11106	2645	8649	74	0	3306	2662	1014	849
ENSG00000181045	34016	30016	28478	35209	20746	6428	27986	17661	9713	13954	10464	4961	13829	13863	14730	22945	20577	12077	14669	24503	36190	20641	11165	3674	2668	3423	4415	1206	4750	0	6032	1794	2729	6011	16441	4013	13528	6781	8817	6771	792	3415	3269	7502	6748	7510	12109	1585	1536	720	2270
ENSG00000171311	11656	6836	9228	5493	6867	1022	4975	14040	6823	10254	7269	7873	8308	5751	6164	10865	9378	15886	14694	11002	10338	4381	2761	3201	2749	8595	12875	5834	3661	0	7303	4118	4362	9169	21544	4253	7958	3233	7498	8966	2123	7227	8381	33654	25907	22275	22626	8648	3976	5617	8542
ENSG00000058729	10190	6251	11694	1972	3027	76	13123	14244	2275	3715	3252	7663	8188	3989	6870	12134	4268	8761	21138	13117	11999	4894	2042	4577	3451	3712	8185	9113	7981	0	9333	15206	11016	16616	45867	7260	20277	10392	11023	5809	1139	2746	2315	37176	22191	32980	33518	5281	6110	4476	10297
ENSG00000175066	6822	8288	8256	2990	8010	531	3623	14314	4701	6572	7294	9550	8932	10652	20533	40698	6859	13103	27039	36452	34652	1801	1253	1218	1476	1088	5663	5466	1762	0	3266	5199	2492	2764	11473	1744	3930	890	1063	9082	1172	9182	6819	1831	1204	2775	3248	5738	2729	7352	9050
ENSG00000120658	17098	9388	19847	7182	11173	1534	5679	3482	7646	7365	6723	12250	12939	4540	7057	8114	10637	12976	29069	11888	8171	8976	2382	1603	1054	5776	9794	2564	5537	0	13707	2434	2348	28168	76161	18154	23999	8223	23936	50107	12015	11905	14678	12229	11331	18566	13303	33486	21764	22010	25760
ENSG00000170776	55619	68410	54648	29898	14804	7430	14555	13234	28513	14803	16827	18527	21763	30978	7132	33557	58121	47929	89208	18501	17149	41169	27720	9894	11611	14842	53160	3954	17712	0	25108	9372	11629	70813	191905	35178	52482	19708	29558	25449	4593	9844	5916	13738	8632	17917	8015	25835	13221	13208	16304
ENSG00000137221	58049	36252	29004	52609	231195	11255	65393	61787	35936	83132	71765	32410	71837	27612	33678	57810	15016	27677	29540	39420	52928	67706	96149	64755	54235	27666	21978	27797	24931	0	35364	20535	37783	25418	59781	16594	50100	22741	32274	33312	10044	28947	34120	9517	8431	13775	11622	9886	6294	9885	13914
ENSG00000072682	16992	14119	12783	11126	6537	2216	61448	19213	9971	7640	4836	9824	11842	6442	3043	8639	15585	9946	18338	8161	9559	8778	6156	3421	3009	12439	27805	20020	5346	0	11659	4404	2253	18689	39350	16341	19308	7924	15833	23368	5203	2909	2805	26843	16123	43402	48507	9480	10053	16054	26138
ENSG00000124225	76766	31879	52391	42533	34886	11212	20936	27103	55287	45913	43720	82778	66936	17561	2868	8795	58058	49437	100898	14771	11043	17880	14012	4059	2041	32548	62740	7741	12144	0	29389	1871	4095	65850	173466	22349	43007	22454	16166	14071	3498	2456	3753	26408	17815	8072	7062	23503	12704	12959	21722
ENSG00000173269	12764	9042	9014	11519	5635	2109	15580	22352	17627	16448	9411	12534	14688	12590	5209	7806	19131	52081	42132	17414	17482	12089	10068	4412	9746	10694	29437	8765	2596	0	5049	1573	2681	7810	18162	5082	11521	4098	9340	12870	1283	3427	1848	20863	15447	16371	11535	8811	5555	7392	11329
ENSG00000180776	16431	5916	6976	5933	13478	758	5936	8239	2679	2718	3136	5669	6715	2892	4129	13253	2629	4293	11148	4555	9118	6866	2740	5882	2866	13398	21163	26943	5453	0	9978	7138	5195	67108	154147	34588	68348	32439	48100	5777	540	1867	1512	12762	4198	4534	2993	16286	11907	26369	39723
ENSG00000103037	18013	13473	19450	9464	9560	1289	109452	61605	7539	10305	10153	16074	13326	17066	31219	45134	11566	15848	24939	40070	47676	17189	7775	17693	11613	7553	16217	14311	7119	0	6491	19911	16240	9517	33200	7282	17399	5589	19078	17725	4167	26691	25093	56685	41836	47940	41623	5598	4193	7223	10869
ENSG00000239900	21566	17684	22635	17378	10398	3095	17213	42088	13654	13857	12498	19272	16702	13268	15471	25064	22470	14804	31451	19330	17957	18276	12260	14984	12143	9614	15657	9748	3932	0	10549	4567	3726	22184	65176	14559	38494	17995	29315	28281	10760	20017	25353	144081	99623	111534	125906	17139	9071	15234	16507
ENSG00000112041	0	76	0	0	0	0	0	52	0	76	76	0	0	0	75	0	76	304	208	0	0	72	0	0	75	0	0	0	152	0	0	0	0	76	76	0	152	0	76	699	76	384	0	0	0	0	0	76	76	161	271
ENSG00000130559	135705	66931	107113	60936	43935	16747	213483	285954	50032	38185	35505	90234	61951	75210	155253	204613	83000	52817	153027	154341	237511	112599	62499	158572	75363	49151	85687	57316	94427	0	137912	112658	114976	136527	403447	65396	175910	75197	130797	152685	23552	28211	26014	62193	41636	49802	37895	0	0	0	0
ENSG00000087470	137117	92560	168522	47235	27936	5424	59701	159604	33327	67043	64194	137341	96530	71624	63622	138113	63626	71389	294894	131085	128075	53161	17636	26718	17644	23823	50026	38382	66219	0	89699	99287	63533	240751	533260	121202	265550	100310	203777	202920	50023	103813	96078	87481	62353	46441	41962	110714	64057	66653	80213
ENSG00000057757	151952	89017	146162	80741	58057	17800	160986	188853	67428	117763	77225	105529	124903	89677	80012	165634	127845	82926	199267	119993	132163	145233	81940	95661	58227	14399	27468	11976	56939	0	99107	67530	55016	66728	167683	35065	58026	32124	40672	64317	20466	24434	23321	31402	31216	25336	28699	23098	12483	10743	20093
ENSG00000180694	12862	8718	10938	5828	14719	1325	6662	8673	1594	4165	3882	3212	4954	2043	2112	2992	2048	3413	15678	3636	4236	7086	4252	4009	2723	2759	3559	1856	3110	0	6027	4630	3021	57697	150532	22586	77231	27614	55977	13614	3068	5235	3936	3805	1730	3877	4191	17376	9302	16822	17300
ENSG00000157211	151	303	75	221	75	0	59	303	228	303	14	223	361	304	0	590	94	76	532	0	0	225	272	0	0	0	74	76	0	0	0	0	0	76	0	0	0	0	0	988	528	76	0	0	0	0	0	504	450	320	1515
ENSG00000123096	16400	14111	14418	4023	7263	1367	13639	28143	1365	758	1744	1595	1461	2142	2190	5744	988	9530	12039	6328	6339	27114	11337	33533	27632	454	910	1222	1710	0	4219	3030	3070	15655	39647	7361	21997	11753	10205	3105	303	1997	2327	2971	1322	2510	3053	798	150	453	827
ENSG00000130234	227	76	76	0	0	0	152	0	76	0	152	168	682	0	227	0	0	27	227	0	0	0	0	0	0	0	76	76	0	0	0	0	152	1892	3916	1058	2950	1285	1742	0	0	0	0	607	152	375	75	151	303	1036	1110
ENSG00000086991	76	149	299	0	378	75	0	0	227	235	320	226	76	151	76	0	76	303	447	0	150	76	0	0	0	0	150	225	0	0	76	0	0	152	320	169	76	152	376	70	0	0	0	506	76	195	151	1169	220	527	20
ENSG00000005156	18605	14252	16442	14213	12727	2654	13289	43090	7288	7927	5460	10887	10360	7634	22194	27856	10754	11291	28385	21195	34186	21437	10058	25464	12094	14142	31809	20339	11885	0	10188	24238	19324	35619	108289	15907	47344	22652	30470	45195	12578	26020	25999	12519	12251	16698	13558	22821	13771	30983	43310
ENSG00000100427	194019	159536	163778	66558	85998	51305	249742	274556	46332	13244	18543	23471	21996	26628	16580	54607	7090	103681	80148	58572	72042	64998	46663	61753	90242	1598	65284	16162	35565	0	59044	39387	36272	144709	396914	57075	234151	89158	93981	119045	24409	55376	45040	187882	88144	111481	125678	15366	12852	25362	32568
ENSG00000187871	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	190	0	151	286	303	65	0	0	0	0	0	0	0	76	0	0	0	0	0	530	281	514	375
ENSG00000186862	24300	14720	9887	18537	4609	2993	21615	47666	13296	9153	8241	9050	12764	4441	13688	53471	21460	5697	3074	20664	29726	14219	12592	15190	5219	10964	24024	11440	14438	0	10476	29810	36776	11375	31962	4062	17239	7736	5392	22239	6566	27162	20033	605	176	359	530	4190	3029	2137	5869
ENSG00000197702	31912	30065	34919	16755	2802	3849	35436	40193	15747	15522	16890	24107	23870	27831	14192	34613	16537	39803	84908	23711	37773	63816	33507	22871	19463	5595	14733	7021	9254	0	12182	5022	5930	102572	229153	36784	188453	75553	142521	16214	3615	10103	9209	31989	15451	22047	21512	4973	3299	2897	4000
ENSG00000140538	109190	125186	133029	49715	11519	18084	107411	182451	22116	10953	12494	26111	19414	16357	20716	29989	27773	12738	40764	18196	15730	30136	20757	31040	17571	18876	42467	41309	40379	0	68497	40792	29052	50799	163508	21511	121631	70414	89192	88661	17892	64432	54463	5454	11482	6312	9519	62667	26727	42823	40070
ENSG00000177479	86414	59855	76236	53486	112175	10680	141648	163643	39256	55757	46747	69379	70543	62464	66623	161897	59157	57952	110146	83127	106703	84362	56262	80306	69955	7367	19135	16017	5742	0	8402	8517	7085	39266	110133	21329	53888	25814	38202	66492	14596	28762	27985	9512	5117	12516	7584	25388	17899	25635	27454
ENSG00000164532	0	0	0	0	0	0	0	0	130	0	0	76	0	0	90	0	0	0	0	76	0	0	0	106	0	0	0	0	0	0	0	0	0	0	18	76	988	304	152	151	76	75	267	0	0	0	0	152	0	0	76
ENSG00000186075	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	228	303	133	0	280	215	0	0	0	76	0	0	145	0	0	0	0
ENSG00000010256	203338	111205	155932	191146	82706	59877	114296	383945	125152	125258	101137	141366	153217	90105	102139	147975	191591	124143	243526	117260	169116	223595	201830	148156	80863	133187	186660	112292	117226	0	189798	111481	123626	231299	665428	134600	252837	188273	171335	375868	108726	291919	335074	388713	213869	273782	267354	144063	92365	121726	137159
ENSG00000065491	20231	14940	21225	10977	7610	2119	18723	36851	12967	11289	11368	19922	17135	10610	17268	26588	17319	14384	39102	22079	27367	26424	14302	18257	12105	17006	24802	19978	16161	0	20692	17758	18738	58367	170552	31935	103453	42363	56984	37049	4805	14153	14593	19384	14383	20094	19014	33976	20715	26412	35107
ENSG00000137198	4334	8075	3168	2750	2835	933	11876	7506	7445	5181	5575	5491	7757	12415	3342	16377	10753	9621	12652	6517	4645	15965	8718	9235	11270	2357	8689	3937	6157	0	7486	7642	13464	33692	109058	25601	36275	20648	22410	12922	3807	9805	8292	26761	10024	18680	23016	17094	9823	17529	13730
ENSG00000100345	356551	237424	169629	226288	220327	47453	412876	363405	145040	100904	66984	108553	105126	117706	110408	131415	271399	248460	251298	150517	204806	319843	216089	166626	127020	137003	384417	102870	137513	0	158979	54291	65927	181630	483636	96134	417382	151552	351379	298188	95197	113786	114629	140344	92313	173250	121436	49693	36119	54009	67291
ENSG00000111711	19116	16106	24725	2421	4398	456	9313	17798	3232	15691	11818	23834	19939	11749	7325	17140	7903	17009	62582	24420	19588	12586	4561	8976	10649	396	564	125	3017	0	4652	4386	2347	35927	91308	16341	27142	12142	20381	4450	667	986	1446	2224	1274	2695	1185	1473	1338	552	1427
ENSG00000113100	14564	10283	17739	4414	56	380	0	0	2303	3859	4322	10493	6265	7294	0	0	9978	7423	26511	0	76	12871	4692	0	0	7344	14933	0	8878	0	10228	0	0	11403	41679	8576	3849	1501	2120	12212	1661	455	152	12657	19329	3079	2122	14754	11668	75	783
ENSG00000143612	145326	99321	157151	103672	118403	13267	175108	256387	83997	73919	69424	92581	101073	79930	100455	175916	71659	96899	171033	121590	156515	177792	78207	109391	54936	61687	131587	68806	42916	0	79467	49696	49848	37726	84662	17176	26562	17834	21517	107849	27745	52136	54911	45560	48586	41753	39303	24860	13073	15062	23678
ENSG00000156017	10494	5714	10402	3259	1260	1137	11405	18928	1134	1973	1208	3946	3175	1179	7537	4857	1621	1960	8977	6071	8915	6450	1890	7200	2088	1439	3201	2529	3497	0	5178	7093	4185	203	658	80	687	76	534	9935	1201	1783	1909	7269	2193	5085	1120	5539	5196	4609	11215
ENSG00000175591	304	1592	152	684	379	76	228	227	76	303	151	70	0	380	23	228	912	0	380	228	152	380	76	228	152	371	684	479	628	0	456	205	304	379	2228	684	1701	833	988	6740	630	31599	40764	1739	910	0	227	1363	759	1429	1693
ENSG00000163104	19554	17184	24491	3585	6736	824	19663	31093	4255	9298	8519	17584	15465	11976	13349	26609	6140	19600	47062	33582	37094	12483	3918	11745	8076	3874	8890	12647	12186	0	12806	27555	17749	29273	64654	14021	28954	11689	29004	45975	4958	8971	8592	15196	5345	11728	10611	9057	6408	9164	13163
ENSG00000157657	8351	7546	7682	6420	5468	2279	35824	53260	7665	5130	3930	5761	6481	8724	26388	45280	2279	7574	16530	19291	44320	14174	10456	29017	12998	2865	5375	5173	4244	0	4083	9322	7004	11228	38149	5606	18407	6450	6829	10018	757	12899	8541	2111	1969	3635	2956	10521	6701	15929	21255
ENSG00000081248	1584	1000	1002	1423	75	796	33	602	152	226	303	225	152	76	0	0	1405	1350	1435	151	226	892	433	377	303	2215	827	304	303	0	0	0	0	1588	3441	453	1662	787	972	1133	226	1580	1456	0	189	0	0	2552	2324	330	526
ENSG00000111371	136113	98854	175747	52446	12511	5976	127830	346974	2324	1009	2634	12488	6808	7630	14357	47674	5472	2695	33081	17518	34735	171879	58611	187036	177369	4835	13549	11297	37427	0	59470	115442	75306	127636	290597	61565	393540	160535	237664	0	0	0	0	28456	9302	21170	22110	24359	14203	44410	48505
ENSG00000113719	63242	56484	63649	52258	30674	17807	181869	245865	55516	45150	41047	71873	61742	24905	81027	92960	85747	62660	116863	89729	119922	78581	46277	87960	39856	17196	35418	14556	65965	0	106058	65566	66734	64171	178801	31404	86459	52771	48077	45247	9755	25858	24707	37380	33696	38454	52595	29736	23284	38187	47459
ENSG00000198515	152	76	379	0	0	0	152	0	0	227	0	76	0	76	76	304	224	1877	228	1062	227	152	152	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	630	76	28	75	0	0	0	0	0
ENSG00000155974	6421	4927	8909	3477	529	369	456	1739	3493	2324	1438	5202	2880	4115	1203	3175	2360	2540	12214	595	875	12789	5281	681	377	2337	7271	304	7000	0	7801	2724	1737	25899	72324	9923	16330	7744	8279	1920	1076	592	432	16390	14985	2939	1888	24273	14971	5076	9196
ENSG00000167536	10834	4618	5209	4756	4621	1039	38913	100351	4824	4283	4323	5763	5248	9151	27918	47024	4021	5951	7379	28875	44837	3068	2515	15924	3543	5283	10465	20485	7372	0	7502	24020	32978	6867	16063	3710	12827	5538	7416	9334	2126	9864	11870	13074	8961	9764	10282	1099	530	241	816
ENSG00000116748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	76	0	0	0	0	150	0	75	293	47	302	406
ENSG00000162039	422	725	411	175	0	0	217	228	3676	8829	6315	9297	9074	5104	2550	7688	6552	8477	21787	5822	6710	378	0	152	76	199	75	175	1531	0	379	9646	3749	0	75	0	0	0	0	0	0	0	0	302	0	0	152	610	308	521	793
ENSG00000166349	608	608	909	0	152	76	228	832	228	608	683	531	511	456	303	607	304	1976	1216	836	683	684	684	835	304	228	608	228	454	0	836	151	682	76	380	152	1596	683	987	76	0	228	379	0	0	0	152	0	0	0	0
ENSG00000125398	81570	69218	42868	21811	21271	17475	95698	42596	47975	15870	22857	29175	27056	51625	13714	59545	6947	95755	57517	48539	34390	92480	51407	95664	62736	7062	40191	19973	32026	0	41595	18715	23826	21624	88510	13283	53448	15144	27463	47790	12896	20132	22589	76966	63035	57512	51579	43760	21243	16861	35881
ENSG00000141200	0	0	76	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	303	0	0	76	0	0	0	76	0	0	151	0	0	0	0	228	0	0	0	0	0	0	0	0	0	152	299	532	380	0	0	0	0
ENSG00000154099	19146	13020	13814	10434	14178	1684	21957	33305	1261	1607	1466	1306	1551	3264	771	2025	2474	2079	2605	683	475	2702	1540	835	664	973	1956	256	1093	0	891	1905	1791	4500	12683	1650	3711	2093	2696	5783	1110	360	303	1590	494	717	111	1673	1450	920	1385
ENSG00000007908	0	51	76	76	76	604	76	76	1361	606	76	75	76	7942	0	10066	11647	11273	834	3029	157	649	604	152	836	76	151	76	0	0	0	152	0	76	75	0	0	0	75	103	0	75	0	151	302	151	227	152	245	0	1181
ENSG00000107874	80063	34038	51818	37390	37566	9620	60557	91794	36056	42812	36439	33721	41065	33697	28936	52815	45981	58261	79404	59349	56731	79130	49269	58983	32515	28766	50576	25853	41076	0	45906	24459	37673	82805	248923	56039	132309	44167	102571	32202	10566	14508	17359	17166	15230	56001	44741	16527	11036	18051	21507
ENSG00000213533	30918	18941	22620	21953	25507	4406	34625	60632	5665	7743	6765	5954	6661	6047	7124	19953	8629	14539	16089	17165	19019	17028	11979	13759	11720	3276	14812	4889	9333	0	12936	16754	17314	11669	28086	7045	17258	7008	12794	11384	1843	4965	3898	3320	1044	3017	1163	3957	3223	4480	8885
ENSG00000213380	38299	23998	28603	27009	19053	5746	27535	47976	10976	7022	6027	12430	10448	10356	14854	21261	11639	11231	21517	12041	22261	28206	16679	17083	5599	16131	40656	11390	44373	0	45579	27462	32576	52720	149917	21027	74935	32963	50819	39171	9787	20307	22513	28627	24634	26623	23037	19355	13193	8841	19594
ENSG00000114933	21484	15344	19063	10177	15105	1257	47889	57214	7905	11512	11130	24615	20742	13390	30823	53842	10176	17958	42258	51603	62636	24717	11875	35559	25781	304	1576	2116	5689	0	7905	7467	4380	61546	174171	27015	91234	41015	66557	6776	1204	7158	2579	1893	3717	5192	4225	14839	6643	18488	15547
ENSG00000066027	30102	19919	30413	8959	20660	2105	13862	21354	2954	5403	3784	7466	6526	1670	4177	6861	4642	13342	28388	6456	6178	19735	11709	13120	17476	9492	26474	14149	11523	0	21737	15330	12819	62149	185013	32587	44287	23336	30387	29300	6683	4461	4990	36543	14066	20704	16144	19062	13489	12461	25998
ENSG00000172817	7175	3276	3019	3923	4850	226	1271	3424	1062	2042	2615	2498	4158	1783	2720	4535	303	4218	9090	2219	3423	4151	2438	2490	2518	1286	2935	2759	3747	0	3237	4415	2375	11291	26081	10516	4225	3482	5311	76	0	0	76	12936	3236	12419	12448	4066	3294	4855	6556
ENSG00000072736	16014	19346	19028	9126	34605	1363	35339	46691	6321	4936	5719	6625	9687	5084	15423	26035	6299	12308	20835	26018	28512	6519	4940	8804	6862	2942	3806	9541	4580	0	4625	11601	8612	15927	46220	10389	26473	12928	31562	18874	3716	10633	9108	1957	1367	4147	3415	21511	12583	41718	42951
ENSG00000178904	15223	17792	16971	4119	5324	2633	10993	27039	4152	3506	5482	8074	5239	5520	5432	21249	3630	18685	40270	15852	19082	21797	7028	20431	19429	6053	18253	12483	10607	0	13193	25528	14165	70427	203682	38507	66678	29995	51538	22264	2078	5766	4266	19588	10062	13903	12164	9112	6095	8313	12938
ENSG00000146618	0	76	76	76	0	0	0	0	0	76	25	0	75	228	0	0	411	303	867	0	0	53	76	0	0	1014	1689	0	598	0	561	0	0	15	76	69	304	0	64	152	28	0	0	228	76	0	0	0	0	0	0
ENSG00000186628	1715	2117	2968	555	1927	227	3440	4103	52	264	76	264	93	76	88	561	0	0	291	242	288	751	418	930	444	339	446	736	437	0	482	571	574	379	984	0	1090	379	299	3276	456	907	755	26510	12621	11420	11362	111	304	184	152
